L	bc	seed	rho	site	prior	observable	true	Delta	G	G_lo	G_hi	G_max
12	OBC	1	ED	3	chi8	ZZ onsite	-0.6101616299374908	-0.0020734662086684397	53.21750113400864	48.84191675326153	57.99636280344597	53.40873189280902
12	OBC	1	ED	3	chi16	ZZ onsite	-0.6101616299374908	0.0003685637501539274	53.43620692299532	49.080579880156066	58.25655180748556	53.40873189280902
12	OBC	1	ED	3	chi32	ZZ onsite	-0.6101616299374908	9.16737516643007e-6	53.40943929180361	49.03698270957348	58.22089434011912	53.40873189280902
12	OBC	1	ED	3	exact	ZZ onsite	-0.6101616299374908	8.096423531611663e-11	53.40873189280902	49.03572094849586	58.2199557849714	53.40873189280902
12	OBC	1	ED	3	UHF	ZZ onsite	-0.6101616299374908	-0.015550437671353001	50.57862863795233	46.52305518358114	54.72337692458824	53.40873189280902
12	OBC	1	ED	3	UHFsym	ZZ onsite	-0.6101616299374908	-0.015550437671353001	50.57862863795233	46.52305518358114	54.72337692458824	53.40873189280902
12	OBC	1	ED	3	chi2	ZZ up-up r=1	-0.6846724541724951	0.31532754582750444	4.586653099384305	4.447585465402666	4.7181591876893005	86.7303629005242
12	OBC	1	ED	3	chi4	ZZ up-up r=1	-0.6846724541724951	0.1455809179381543	18.18020038904113	17.29356944679503	19.046047588657544	86.7303629005242
12	OBC	1	ED	3	chi8	ZZ up-up r=1	-0.6846724541724951	-0.008111533806729354	85.2959851685449	78.05822017378644	94.00973362477599	86.7303629005242
12	OBC	1	ED	3	chi16	ZZ up-up r=1	-0.6846724541724951	-0.0034230455471296883	86.36973016231734	78.99965396268163	95.33118711218629	86.7303629005242
12	OBC	1	ED	3	chi32	ZZ up-up r=1	-0.6846724541724951	2.234849504001435e-5	86.73151175260824	79.15953284097704	95.65876255750383	86.7303629005242
12	OBC	1	ED	3	exact	ZZ up-up r=1	-0.6846724541724951	2.3900359469308796e-10	86.7303629005242	79.16034317879785	95.65439347218327	86.7303629005242
12	OBC	1	ED	3	UHF	ZZ up-up r=1	-0.6846724541724951	0.10121936237931561	30.92711141764375	29.026847652073393	32.77299179651663	86.7303629005242
12	OBC	1	ED	3	UHFsym	ZZ up-up r=1	-0.6846724541724951	-0.2940826284350092	5.1269618287735375	5.06722314378696	5.192341694853987	86.7303629005242
12	OBC	1	ED	3	chi2	SzSz r=1	-0.14397207495648934	0.10602792504351055	1.7061263838964429	1.644598334892067	1.7653368828314642	59.31529973031431
12	OBC	1	ED	3	chi4	SzSz r=1	-0.14397207495648934	0.038099225463001735	11.170506149461266	10.59809342978479	11.744262246852355	59.31529973031431
12	OBC	1	ED	3	chi8	SzSz r=1	-0.14397207495648934	-0.0019212628622972128	59.14433016023712	54.586499660620746	64.86256426805889	59.31529973031431
12	OBC	1	ED	3	chi16	SzSz r=1	-0.14397207495648934	-0.0005991490176870118	59.41681985611995	54.99986119929145	65.00575382560574	59.31529973031431
12	OBC	1	ED	3	chi32	SzSz r=1	-0.14397207495648934	2.9246263612281442e-6	59.31508348295898	54.85503997688321	64.78949600037551	59.31529973031431
12	OBC	1	ED	3	exact	SzSz r=1	-0.14397207495648934	4.261530017757309e-11	59.31529973031431	54.855762988186	64.7901646495678	59.31529973031431
12	OBC	1	ED	3	UHF	SzSz r=1	-0.14397207495648934	0.02837447874995841	17.14770187405526	16.14431314215256	18.169739073010376	59.31529973031431
12	OBC	1	ED	3	UHFsym	SzSz r=1	-0.14397207495648934	-0.07045101895362282	4.02165716028699	3.965923539589203	4.079098607603428	59.31529973031431
12	OBC	1	ED	3	chi2	hop up r=1	0.5796366661854013	0.5796366661854013	1.0	1.0	1.0	51.35624957927817
12	OBC	1	ED	3	chi4	hop up r=1	0.5796366661854013	-0.07028127792764494	29.796968352506603	27.39154366082509	32.29651636338451	51.35624957927817
12	OBC	1	ED	3	chi8	hop up r=1	0.5796366661854013	0.005291610632868982	51.08481098442956	46.96320426713085	56.26737434305722	51.35624957927817
12	OBC	1	ED	3	chi16	hop up r=1	0.5796366661854013	0.00112027003649795	51.33436939612314	47.15414158521213	56.543916002624854	51.35624957927817
12	OBC	1	ED	3	chi32	hop up r=1	0.5796366661854013	-1.0969977566999134e-5	51.35636864057103	47.133650626861154	56.57631657311521	51.35624957927817
12	OBC	1	ED	3	exact	hop up r=1	0.5796366661854013	-6.352007808629878e-11	51.35624957927817	47.13390870677867	56.576365775572405	51.35624957927817
12	OBC	1	ED	3	UHF	hop up r=1	0.5796366661854013	0.14030626267110097	12.925827489325933	12.521163355309696	13.438999069733192	51.35624957927817
12	OBC	1	ED	3	UHFsym	hop up r=1	0.5796366661854013	0.1403062626710989	12.925827489326213	12.521163355309955	13.43899906973346	51.35624957927817
12	OBC	2	ED	3	chi2	n	0.9999999999999245	-7.505107646466058e-14	0.9999999998172033	0.9999999996919452	0.9999999999566201	1.0000000000049565
12	OBC	2	ED	3	chi4	n	0.9999999999999245	4.908736750408593e-10	0.9999999999173024	0.9999999994705306	1.0000000003411866	1.0000000000049565
12	OBC	2	ED	3	chi8	n	0.9999999999999245	-2.2098034513362563e-10	1.0000000001497162	0.9999999999333956	1.0000000003530938	1.0000000000049565
12	OBC	2	ED	3	chi16	n	0.9999999999999245	-4.015854315753131e-11	1.0000000000447047	0.9999999999979076	1.0000000000848734	1.0000000000049565
12	OBC	2	ED	3	chi32	n	0.9999999999999245	9.145906254559577e-12	1.0000000000046965	0.9999999999942359	1.0000000000141764	1.0000000000049565
12	OBC	2	ED	3	exact	n	0.9999999999999245	-7.964739978660873e-13	1.0000000000049565	1.0000000000013716	1.00000000000839	1.0000000000049565
12	OBC	2	ED	3	UHF	n	0.9999999999999245	-7.327471962526033e-14	0.017099465065802007	0.015585369666408154	0.01895635743239763	1.0000000000049565
12	OBC	2	ED	3	UHFsym	n	0.9999999999999245	-7.327471962526033e-14	0.9999999999999981	0.9999999999999956	1.0000000000000004	1.0000000000049565
12	OBC	2	ED	3	chi2	Sz	6.44737735422396e-12	-7.359062664961437e-11	1.0000000001271243	1.0000000000133948	1.0000000002371856	0.9999999999974485
12	OBC	2	ED	3	chi4	Sz	6.44737735422396e-12	3.664286929438987e-11	0.9999999994488501	0.9999999991115153	0.9999999998146191	0.9999999999974485
12	OBC	2	ED	3	chi8	Sz	6.44737735422396e-12	4.212297871619697e-11	1.0000000001697498	1.000000000006435	1.0000000003332583	0.9999999999974485
12	OBC	2	ED	3	chi16	Sz	6.44737735422396e-12	2.0600389449842993e-11	1.0000000000186036	0.9999999999858677	1.000000000054518	0.9999999999974485
12	OBC	2	ED	3	chi32	Sz	6.44737735422396e-12	9.751234542054732e-12	0.9999999999853021	0.9999999999773849	0.9999999999935711	0.9999999999974485
12	OBC	2	ED	3	exact	Sz	6.44737735422396e-12	8.52020537456255e-12	0.9999999999974485	0.9999999999944802	1.000000000000497	0.9999999999974485
12	OBC	2	ED	3	UHF	Sz	6.44737735422396e-12	0.3855551816167254	0.026186838160958306	0.02396057584705974	0.02889068617703694	0.9999999999974485
12	OBC	2	ED	3	UHFsym	Sz	6.44737735422396e-12	6.447380823670912e-12	0.999999999999998	0.9999999999999961	0.9999999999999997	0.9999999999974485
12	OBC	2	ED	3	chi2	DoubleOcc	0.0974595925155905	0.09745959251559053	2.299201391340837	2.2155480925566615	2.3865695918931173	32.14545857262206
12	OBC	2	ED	3	chi4	DoubleOcc	0.0974595925155905	0.013340310562092783	25.461902704989303	23.42765314052817	27.9440952641659	32.14545857262206
12	OBC	2	ED	3	chi8	DoubleOcc	0.0974595925155905	-0.0005183666626563943	32.16170385041585	29.615049683092103	35.323736374163246	32.14545857262206
12	OBC	2	ED	3	chi16	DoubleOcc	0.0974595925155905	9.214091746004294e-5	32.140133028686584	29.619953334599526	35.33835934111196	32.14545857262206
12	OBC	2	ED	3	chi32	DoubleOcc	0.0974595925155905	2.2918483653378008e-6	32.14533502135796	29.6197478686123	35.33743657592929	32.14545857262206
12	OBC	2	ED	3	exact	DoubleOcc	0.0974595925155905	1.9843321430457195e-11	32.14545857262206	29.619734951333136	35.3374020480626	32.14545857262206
12	OBC	2	ED	3	UHF	DoubleOcc	0.0974595925155905	-0.003887609417873944	1.2569411324310817	1.1468968227845422	1.3744644525306584	32.14545857262206
12	OBC	2	ED	3	UHFsym	DoubleOcc	0.0974595925155905	-0.0038876094178739995	31.705141611600077	29.389551597791666	34.66194319473326	32.14545857262206
12	OBC	2	ED	3	chi2	ZZ onsite	-0.6101616299374908	0.38983837006250877	2.3202219180419785	2.258998346719111	2.3852399083771143	62.69052065009694
12	OBC	2	ED	3	chi4	ZZ onsite	-0.6101616299374908	0.05336124126662056	40.502435380296404	37.51362626458533	44.272183521107024	62.69052065009694
12	OBC	2	ED	3	chi8	ZZ onsite	-0.6101616299374908	-0.0020734662086684397	62.81576891735761	57.5488744998533	69.6738432455478	62.69052065009694
12	OBC	2	ED	3	chi16	ZZ onsite	-0.6101616299374908	0.0003685637501539274	62.65884713675156	57.480581640604825	69.5729289380036	62.69052065009694
12	OBC	2	ED	3	chi32	ZZ onsite	-0.6101616299374908	9.16737516643007e-6	62.689767113241906	57.517100219975134	69.61979371454584	62.69052065009694
12	OBC	2	ED	3	exact	ZZ onsite	-0.6101616299374908	8.096423531611663e-11	62.69052065009694	57.51716998811155	69.62094594655251	62.69052065009694
12	OBC	2	ED	3	UHF	ZZ onsite	-0.6101616299374908	-0.015550437671353001	61.447870661554944	56.51439969141475	67.6726037869599	62.69052065009694
12	OBC	2	ED	3	UHFsym	ZZ onsite	-0.6101616299374908	-0.015550437671353001	61.447870661554944	56.51439969141475	67.6726037869599	62.69052065009694
12	OBC	2	ED	3	chi2	ZZ up-up r=1	-0.6846724541724951	0.31532754582750444	4.541099316167171	4.385242564890518	4.69757907054493	77.82077692978821
12	OBC	2	ED	3	chi4	ZZ up-up r=1	-0.6846724541724951	0.1455809179381543	17.635148213075816	16.679836832718877	18.581817177244314	77.82077692978821
12	OBC	2	ED	3	chi8	ZZ up-up r=1	-0.6846724541724951	-0.008111533806729354	76.78259885618637	70.05774183888573	84.31133229328877	77.82077692978821
12	OBC	2	ED	3	chi16	ZZ up-up r=1	-0.6846724541724951	-0.0034230455471296883	77.58152939824431	70.81946232539842	85.1429947520418	77.82077692978821
12	OBC	2	ED	3	chi32	ZZ up-up r=1	-0.6846724541724951	2.234849504001435e-5	77.82136477788083	71.04018261818894	85.68071414490889	77.82077692978821
12	OBC	2	ED	3	exact	ZZ up-up r=1	-0.6846724541724951	2.3900359469308796e-10	77.82077692978821	71.038168473769	85.6774622733933	77.82077692978821
12	OBC	2	ED	3	UHF	ZZ up-up r=1	-0.6846724541724951	0.10121936237931561	29.485780034876456	27.573167554652066	31.532653065802357	77.82077692978821
12	OBC	2	ED	3	UHFsym	ZZ up-up r=1	-0.6846724541724951	-0.2940826284350092	5.109706243445112	5.041937033415851	5.180303059129751	77.82077692978821
12	OBC	2	ED	3	chi2	SzSz r=1	-0.14397207495648934	0.10602792504351055	1.7946266631369863	1.728630591131627	1.8712154296168053	52.336077543437895
12	OBC	2	ED	3	chi4	SzSz r=1	-0.14397207495648934	0.038099225463001735	11.461037837619322	10.828104738885845	12.23753183203962	52.336077543437895
12	OBC	2	ED	3	chi8	SzSz r=1	-0.14397207495648934	-0.0019212628622972128	51.9879186464771	47.02640470397785	56.82415144779519	52.336077543437895
12	OBC	2	ED	3	chi16	SzSz r=1	-0.14397207495648934	-0.0005991490176870118	52.18466995616166	47.23414488127642	56.773861289666826	52.336077543437895
12	OBC	2	ED	3	chi32	SzSz r=1	-0.14397207495648934	2.9246263612281442e-6	52.33782597583276	47.476559439269224	56.9837816290017	52.336077543437895
12	OBC	2	ED	3	exact	SzSz r=1	-0.14397207495648934	4.261530017757309e-11	52.336077543437895	47.476136146633216	56.981792399675015	52.336077543437895
12	OBC	2	ED	3	UHF	SzSz r=1	-0.14397207495648934	0.02837447874995841	17.923462971385586	16.826355992764977	19.24197968787984	52.336077543437895
12	OBC	2	ED	3	UHFsym	SzSz r=1	-0.14397207495648934	-0.07045101895362282	3.9284943006011424	3.8534169949452264	3.9933581562127047	52.336077543437895
12	OBC	2	ED	3	chi2	hop up r=1	0.5796366661854013	0.5796366661854013	1.0	1.0	1.0	43.89808423008872
12	OBC	2	ED	3	chi4	hop up r=1	0.5796366661854013	-0.07028127792764494	25.40504698172883	23.61645270195582	27.510128940197355	43.89808423008872
12	OBC	2	ED	3	chi8	hop up r=1	0.5796366661854013	0.005291610632868982	44.025568689300535	40.34380068225698	48.36662026768701	43.89808423008872
12	OBC	2	ED	3	chi16	hop up r=1	0.5796366661854013	0.00112027003649795	43.95168964277999	40.21821154436039	48.17639070378233	43.89808423008872
12	OBC	2	ED	3	chi32	hop up r=1	0.5796366661854013	-1.0969977566999134e-5	43.89748924810386	40.16038885520453	48.163098589620176	43.89808423008872
12	OBC	2	ED	3	exact	hop up r=1	0.5796366661854013	-6.352007808629878e-11	43.89808423008872	40.16105436359344	48.16268630423937	43.89808423008872
12	OBC	2	ED	3	UHF	hop up r=1	0.5796366661854013	0.14030626267110097	12.978896441257694	12.449108460517737	13.551301343279503	43.89808423008872
12	OBC	2	ED	3	UHFsym	hop up r=1	0.5796366661854013	0.1403062626710989	12.978896441257968	12.449108460517987	13.551301343279807	43.89808423008872
12	OBC	0	DMRG	3	chi2	n	1.000000000000721	7.214229214014267e-13	0.999999999760562	0.9999999996200358	0.9999999999002457	1.0000000000062461
12	OBC	0	DMRG	3	chi4	n	1.000000000000721	4.916701490387254e-10	1.0000000000601421	0.9999999996466213	1.000000000423254	1.0000000000062461
12	OBC	0	DMRG	3	chi8	n	1.000000000000721	-2.2018387113575955e-10	1.0000000001203102	0.9999999999431475	1.0000000003233296	1.0000000000062461
12	OBC	0	DMRG	3	chi16	n	1.000000000000721	-3.9362069159665225e-11	1.0000000000448046	1.000000000004496	1.0000000000881575	1.0000000000062461
12	OBC	0	DMRG	3	chi32	n	1.000000000000721	9.942380252425664e-12	1.0000000000093177	1.0000000000000766	1.0000000000176266	1.0000000000062461
12	OBC	0	DMRG	3	exact	n	1.000000000000721	0.0	1.0000000000062461	1.0000000000026024	1.0000000000099165	1.0000000000062461
12	OBC	0	DMRG	3	UHF	n	1.000000000000721	7.23199278240827e-13	0.019993024420342793	0.018279201426537817	0.02166575229525614	1.0000000000062461
12	OBC	0	DMRG	3	UHFsym	n	1.000000000000721	7.23199278240827e-13	1.000000000000001	0.9999999999999991	1.0000000000000033	1.0000000000062461
12	OBC	0	DMRG	3	chi2	Sz	-2.0728280203385907e-12	-8.211083202417692e-11	0.9999999998346709	0.9999999997257313	0.9999999999313822	1.0000000000037739
12	OBC	0	DMRG	3	chi4	Sz	-2.0728280203385907e-12	2.8122663919827318e-11	1.0000000004074683	1.0000000001129807	1.0000000007332799	1.0000000000037739
12	OBC	0	DMRG	3	chi8	Sz	-2.0728280203385907e-12	3.360277334163442e-11	0.999999999918415	0.999999999771009	1.000000000049528	1.0000000000037739
12	OBC	0	DMRG	3	chi16	Sz	-2.0728280203385907e-12	1.2080184075280442e-11	1.0000000000010598	0.9999999999702281	1.0000000000303313	1.0000000000037739
12	OBC	0	DMRG	3	chi32	Sz	-2.0728280203385907e-12	1.2310291674921814e-12	1.0000000000133058	1.0000000000062972	1.0000000000213638	1.0000000000037739
12	OBC	0	DMRG	3	exact	Sz	-2.0728280203385907e-12	0.0	1.0000000000037739	1.0000000000012277	1.0000000000065352	1.0000000000037739
12	OBC	0	DMRG	3	UHF	Sz	-2.0728280203385907e-12	0.3855551816082052	0.03409825203911532	0.031063605835591958	0.03706290627014	1.0000000000037739
12	OBC	0	DMRG	3	UHFsym	Sz	-2.0728280203385907e-12	-2.0728245508916388e-12	1.0000000000000016	1.0	1.0000000000000033	1.0000000000037739
12	OBC	0	DMRG	3	chi2	DoubleOcc	0.09745959249574718	0.0974595924957472	2.3706813440002574	2.2779469796210177	2.4712626507449786	31.42783577932338
