U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
0.0	0.0	8	32	n	0.9998840694372584	1.3037397286954275	4.960476474025199e-13	4.466566005945083e-13	8.384404281969182e-13	1.000000000000159	4.960476474020021e-13	8.384404281973993e-13	8
0.0	0.0	16	4	SzSz r=1	0.10208805882783979	1.518184160531748	0.04124810881974431	0.04685664429880785	0.06420955983858768	0.06079044019625106	0.9999999999993263	1.0562443639377936	15
0.0	0.0	16	4	hop up r=1	0.10208805882783979	1.518184160531748	0.30263099432428164	0.3914115234565138	0.5787029799725718	0.6973690056757184	0.4339610620220298	1.0	15
0.0	0.0	16	4	DoubleOcc	0.10208805882783979	1.518184160531748	5.4168078356120475e-9	4.6142897050169274e-8	1.7525262732687175e-7	0.2500000002752658	2.166723133736133e-8	7.010105131173543e-7	16
0.0	0.0	16	4	ZZ up-up r=1	0.10208805882783979	1.518184160531748	0.3299848797471335	0.37485315920564066	0.5136764837422648	0.4863235162577352	0.9999999999999999	1.056244385825738	15
0.0	0.0	16	4	Sz	0.10208805882783979	1.518184160531748	5.032651440549374e-9	2.9885948711334646e-8	1.1778513246685218e-7	5.385165334492736e-10	NaN	NaN	0
0.0	0.0	16	4	ZZ onsite	0.10208805882783979	1.518184160531748	2.6028780519796126e-10	6.943183697645348e-10	3.036232622963214e-9	9.897505037770316e-11	NaN	NaN	0
0.0	0.0	16	4	n	0.10208805882783979	1.518184160531748	1.0884978196568085e-8	9.22592954602508e-8	3.504156010913917e-7	1.0000000004625567	1.0884978195391976e-8	3.504156020567904e-7	16
0.0	0.0	16	8	SzSz r=1	0.664571639190899	1.518184160531748	0.006622910668217269	0.011776124393880356	0.023618576503018525	0.06079044019625106	0.07290799826586418	0.5721724633583699	15
0.0	0.0	16	8	hop up r=1	0.664571639190899	1.518184160531748	0.037377230367950265	0.06909284410173061	0.12429008212874759	0.6973690056757184	0.05225922516126546	0.2148549522712973	15
0.0	0.0	16	8	DoubleOcc	0.664571639190899	1.518184160531748	4.370222808636193e-9	1.667666963203751e-8	7.438557819705593e-8	0.2500000002752658	1.7480891206774505e-8	2.975423130114986e-7	16
0.0	0.0	16	8	ZZ up-up r=1	0.664571639190899	1.518184160531748	0.052990954615856345	0.09437597845703243	0.189091296813528	0.4863235162577352	0.07291855297669513	0.5723600343514037	15
0.0	0.0	16	8	Sz	0.664571639190899	1.518184160531748	4.0029365828975205e-9	1.0035920654412334e-8	4.426705230153871e-8	5.385165334492736e-10	NaN	NaN	0
0.0	0.0	16	8	ZZ onsite	0.664571639190899	1.518184160531748	3.614677099306185e-10	2.23493242776417e-9	2.4386956225252998e-8	9.897505037770316e-11	NaN	NaN	0
0.0	0.0	16	8	n	0.664571639190899	1.518184160531748	8.675229645760396e-9	3.42074944550963e-8	1.4845138707197947e-7	1.0000000004625567	8.675229639703877e-9	1.4845138712949968e-7	16
0.0	0.0	16	16	SzSz r=1	0.9446329600991898	1.518184160531748	0.0002897035848196394	0.0005539251014034477	0.0032243565462842932	0.06079044019625106	0.005260484562429447	0.047730529926872316	15
0.0	0.0	16	16	hop up r=1	0.9446329600991898	1.518184160531748	0.0016903056205180844	0.0025045849974183096	0.005868626748180783	0.6973690056757184	0.002698468165042924	0.008415382244432206	15
0.0	0.0	16	16	DoubleOcc	0.9446329600991898	1.518184160531748	5.708834932560691e-10	1.6273223076360144e-8	1.1356287776820295e-7	0.2500000002752658	2.2835339757617464e-9	4.542515101955792e-7	16
0.0	0.0	16	16	ZZ up-up r=1	0.9446329600991898	1.518184160531748	0.005385182346453132	0.0068557930670630615	0.016524442334989398	0.4863235162577352	0.01539394082302973	0.033978291780223095	15
0.0	0.0	16	16	Sz	0.9446329600991898	1.518184160531748	1.1797267190916116e-9	1.961259697442347e-8	1.0107733921377315e-7	5.385165334492736e-10	NaN	NaN	0
0.0	0.0	16	16	ZZ onsite	0.9446329600991898	1.518184160531748	9.702171184511332e-11	3.838695901946243e-10	2.64064667701569e-9	9.897505037770316e-11	NaN	NaN	0
0.0	0.0	16	16	n	0.9446329600991898	1.518184160531748	1.16504011993257e-9	3.248877390032989e-8	2.2580543213024384e-7	1.0000000004625567	1.1650401206889201e-9	2.258054319238131e-7	16
0.0	0.0	16	32	SzSz r=1	0.9973413200968926	1.518184160531748	0.00012903008902435953	0.00018994483366431282	0.0004902386007672524	0.06079044019625106	0.0032990249488010132	0.008064402876251674	15
0.0	0.0	16	32	hop up r=1	0.9973413200968926	1.518184160531748	0.00028467979427959644	0.0004242813494532038	0.001019434750132553	0.6973690056757184	0.0005102440633679332	0.0017746487555030594	15
0.0	0.0	16	32	DoubleOcc	0.9973413200968926	1.518184160531748	5.349978238200492e-10	2.73764876913829e-9	1.0210920053932426e-8	0.2500000002752658	2.1399912941190686e-9	4.0843680142759776e-8	16
0.0	0.0	16	32	ZZ up-up r=1	0.9973413200968926	1.518184160531748	0.0010633075520228297	0.0015572096450951515	0.004289003244668521	0.4863235162577352	0.0034158715915954267	0.00881923884263802	15
0.0	0.0	16	32	Sz	0.9973413200968926	1.518184160531748	6.70032734156889e-10	3.2840011521782786e-9	1.8977801337360933e-8	5.385165334492736e-10	NaN	NaN	0
0.0	0.0	16	32	ZZ onsite	0.9973413200968926	1.518184160531748	3.9128127647669597e-10	1.512033940003106e-9	9.724070725719569e-9	9.897505037770316e-11	NaN	NaN	0
0.0	0.0	16	32	n	0.9973413200968926	1.518184160531748	9.257804522988522e-10	5.732151898973914e-9	1.9331381495568678e-8	1.0000000004625567	9.257804520982596e-10	1.9331381480071906e-8	16
0.0	0.0	32	4	SzSz r=1	0.004171973453259728	1.7402161836863819	0.04590338728075293	0.05276974500612596	0.06933842962839225	0.05566156962418527	1.0000000188116365	1.2457145944059815	31
0.0	0.0	32	4	hop up r=1	0.004171973453259728	1.7402161836863819	0.33269617060074397	0.433813284037531	0.6065514303580046	0.6673038293966462	0.49856775271551595	1.00000000000002	31
0.0	0.0	32	4	DoubleOcc	0.004171973453259728	1.7402161836863819	4.0407708784551133e-7	7.575898949927634e-7	2.125408119946215e-6	0.2500000018214308	1.6163087912320196e-6	8.50162948313292e-6	32
0.0	0.0	32	4	ZZ up-up r=1	0.004171973453259728	1.7402161836863819	0.36722770063621346	0.4221582878943313	0.5547068473836452	0.44529315261611546	0.9999999999997555	1.2457116039730676	31
0.0	0.0	32	4	Sz	0.004171973453259728	1.7402161836863819	5.824468088423684e-7	8.692058150598409e-7	2.433539514463956e-6	1.4346011592211716e-7	NaN	NaN	0
0.0	0.0	32	4	ZZ onsite	0.004171973453259728	1.7402161836863819	7.633683046792683e-9	1.124617263994836e-8	3.733752590344373e-8	4.20525954510087e-9	NaN	NaN	0
0.0	0.0	32	4	n	0.004171973453259728	1.7402161836863819	8.0556418535771e-7	1.515113522705669e-6	4.248070545109783e-6	1.0000000038266943	8.055642925895268e-7	4.2480698067488855e-6	32
0.0	0.0	32	8	SzSz r=1	0.28893411857348406	1.7402161836863819	0.007145898057094743	0.013380746229338656	0.02623849647159046	0.05566156962418527	0.07916272437158657	0.579046797618683	31
0.0	0.0	32	8	hop up r=1	0.28893411857348406	1.7402161836863819	0.04502583767087265	0.0821464793413491	0.1420026699267335	0.6673038293966462	0.06651488511609152	0.23433028938624867	31
0.0	0.0	32	8	DoubleOcc	0.28893411857348406	1.7402161836863819	1.0423042783036518e-7	1.488789135549451e-7	7.902780083113292e-7	0.2500000018214308	4.169216918110553e-7	3.1611080277937708e-6	32
0.0	0.0	32	8	ZZ up-up r=1	0.28893411857348406	1.7402161836863819	0.05717684617556906	0.10739272317147865	0.21016626404939767	0.44529315261611546	0.07917615030291579	0.5792405018471009	31
