L	doping	site	prior	observable	true	Delta	prior_fid	G	G_max
8	0.0	1	exact	hop up r=1	0.6413966450395938	0.0	NaN	67.5644833196989	67.5644833196989
8	0.0	1	UHF	hop up r=1	0.6413966450395938	0.1741450982971301	NaN	11.011499266862703	67.5644833196989
8	0.0	1	UHFsym	hop up r=1	0.6413966450395938	0.17414509829712976	NaN	11.011499266862735	67.5644833196989
8	0.0	2	chi2	n	1.0000000000038078	3.807620885254437e-12	0.3492286746761149	1.0000000000097484	0.9999999999966298
8	0.0	2	chi4	n	1.0000000000038078	1.5702936728700934e-9	0.7090574719632964	1.0000000008040018	0.9999999999966298
8	0.0	2	chi8	n	1.0000000000038078	-1.2610259503276211e-9	0.9910999615936822	0.999999998945795	0.9999999999966298
8	0.0	2	chi16	n	1.0000000000038078	-9.328668948427321e-10	0.9994216301235046	0.9999999991759022	0.9999999999966298
8	0.0	2	chi32	n	1.0000000000038078	-2.0355517271752888e-10	0.999994302332707	0.9999999998300438	0.9999999999966298
8	0.0	2	exact	n	1.0000000000038078	0.0	NaN	0.9999999999966298	0.9999999999966298
8	0.0	2	UHF	n	1.0000000000038078	3.808064974464287e-12	NaN	0.017457021203157497	0.9999999999966298
8	0.0	2	UHFsym	n	1.0000000000038078	3.8079539521618244e-12	NaN	0.9999999999999983	0.9999999999966298
8	0.0	2	chi2	Sz	-1.0301481889740671e-13	-7.001468849132664e-12	0.3492286746761149	0.999999999997145	0.9999999999989141
8	0.0	2	chi4	Sz	-1.0301481889740671e-13	3.69225088003855e-10	0.7090574719632964	1.0000000006172631	0.9999999999989141
8	0.0	2	chi8	Sz	-1.0301481889740671e-13	-1.1735022675818385e-11	0.9910999615936822	0.9999999996202195	0.9999999999989141
8	0.0	2	chi16	Sz	-1.0301481889740671e-13	2.1993420973309696e-11	0.9994216301235046	0.9999999997314646	0.9999999999989141
8	0.0	2	chi32	Sz	-1.0301481889740671e-13	-4.045444534916953e-12	0.999994302332707	0.9999999999368948	0.9999999999989141
8	0.0	2	exact	Sz	-1.0301481889740671e-13	0.0	NaN	0.9999999999989141	0.9999999999989141
8	0.0	2	UHF	Sz	-1.0301481889740671e-13	0.3811949492790042	NaN	0.029792220475485735	0.9999999999989141
8	0.0	2	UHFsym	Sz	-1.0301481889740671e-13	-1.0303129877042849e-13	NaN	1.0000000000000002	0.9999999999989141
8	0.0	2	chi2	DoubleOcc	0.09902588449919161	0.09902588449919161	0.3492286746761149	2.395736459759133	32.74509460997387
8	0.0	2	chi4	DoubleOcc	0.09902588449919161	0.009069197522618644	0.7090574719632964	30.99253827571388	32.74509460997387
8	0.0	2	chi8	DoubleOcc	0.09902588449919161	0.00044339803305420977	0.9910999615936822	32.824177446464034	32.74509460997387
8	0.0	2	chi16	DoubleOcc	0.09902588449919161	2.1873068086597502e-5	0.9994216301235046	32.74939545609593	32.74509460997387
8	0.0	2	chi32	DoubleOcc	0.09902588449919161	3.1302140646172205e-7	0.999994302332707	32.745156463251405	32.74509460997387
8	0.0	2	exact	DoubleOcc	0.09902588449919161	0.0	NaN	32.74509460997387	32.74509460997387
8	0.0	2	UHF	DoubleOcc	0.09902588449919161	-0.0056645261449072	NaN	1.1572654447166333	32.74509460997387
8	0.0	2	UHFsym	DoubleOcc	0.09902588449919161	-0.005664526144907173	NaN	30.387526037871908	32.74509460997387
8	0.0	2	chi2	ZZ onsite	-0.6038964620108492	0.396103537989151	0.3492286746761149	2.301821363987021	55.39074758881156
8	0.0	2	chi4	ZZ onsite	-0.6038964620108492	0.036276786949886786	0.7090574719632964	47.07856717114309	55.39074758881156
8	0.0	2	chi8	ZZ onsite	-0.6038964620108492	0.0017735946542685177	0.9910999615936822	55.41527663672763	55.39074758881156
8	0.0	2	chi16	ZZ onsite	-0.6038964620108492	8.749413807995765e-5	0.9994216301235046	55.39316898671996	55.39074758881156
8	0.0	2	chi32	ZZ onsite	-0.6038964620108492	1.2524927361923233e-6	0.999994302332707	55.39078313728166	55.39074758881156
8	0.0	2	exact	ZZ onsite	-0.6038964620108492	0.0	NaN	55.39074758881156	55.39074758881156
8	0.0	2	UHF	ZZ onsite	-0.6038964620108492	-0.02265810458724482	NaN	50.922482209538586	55.39074758881156
8	0.0	2	UHFsym	ZZ onsite	-0.6038964620108492	-0.02265810458724471	NaN	50.92248220953862	55.39074758881156
8	0.0	2	chi2	ZZ up-up r=1	-0.3135791090430252	-0.3135791090430253	0.3492286746761149	0.9999999999999996	11.451924563621834
8	0.0	2	chi4	ZZ up-up r=1	-0.3135791090430252	-0.27653941639389207	0.7090574719632964	1.2547530940826204	11.451924563621834
8	0.0	2	chi8	ZZ up-up r=1	-0.3135791090430252	-0.00445283505451477	0.9910999615936822	11.430555478230184	11.451924563621834
8	0.0	2	chi16	ZZ up-up r=1	-0.3135791090430252	2.3011100720005118e-5	0.9994216301235046	11.451909626170904	11.451924563621834
8	0.0	2	chi32	ZZ up-up r=1	-0.3135791090430252	1.7978528041306951e-6	0.999994302332707	11.451923443059753	11.451924563621834
8	0.0	2	exact	ZZ up-up r=1	-0.3135791090430252	0.0	NaN	11.451924563621834	11.451924563621834
8	0.0	2	UHF	ZZ up-up r=1	-0.3135791090430252	0.4633859337762384	NaN	0.47943973678571605	11.451924563621834
8	0.0	2	UHFsym	ZZ up-up r=1	-0.3135791090430252	0.07141418811692513	NaN	7.403409437261853	11.451924563621834
8	0.0	2	chi2	SzSz r=1	-0.06340708048414227	-0.06340708048414229	0.3492286746761149	0.9999999999999998	8.210923373327063
8	0.0	2	chi4	SzSz r=1	-0.06340708048414227	-0.06340708048414227	0.7090574719632964	1.004830973136271	8.210923373327063
8	0.0	2	chi8	SzSz r=1	-0.06340708048414227	-0.00017091643478174545	0.9910999615936822	8.202030155994395	8.210923373327063
8	0.0	2	chi16	SzSz r=1	-0.06340708048414227	-4.22766341197367e-6	0.9994216301235046	8.211097195597343	8.210923373327063
8	0.0	2	chi32	SzSz r=1	-0.06340708048414227	4.083075597627328e-7	0.999994302332707	8.210915438279429	8.210923373327063
8	0.0	2	exact	SzSz r=1	-0.06340708048414227	0.0	NaN	8.210923373327063	8.210923373327063
8	0.0	2	UHF	SzSz r=1	-0.06340708048414227	0.1071992817531311	NaN	0.36535277147592576	8.210923373327063
8	0.0	2	UHFsym	SzSz r=1	-0.06340708048414227	0.00920634533830307	NaN	6.82197607276757	8.210923373327063
8	0.0	2	chi2	hop up r=1	0.3702408788783661	0.3702408788783661	0.3492286746761149	1.0	16.302092692795934
8	0.0	2	chi4	hop up r=1	0.3702408788783661	0.12376265867861733	0.7090574719632964	5.927162889613606	16.302092692795934
8	0.0	2	chi8	hop up r=1	0.3702408788783661	0.0024941403744284663	0.9910999615936822	16.270959880539237	16.302092692795934
8	0.0	2	chi16	hop up r=1	0.3702408788783661	-5.743102004307499e-5	0.9994216301235046	16.302547454507174	16.302092692795934
8	0.0	2	chi32	hop up r=1	0.3702408788783661	-7.110862374481997e-7	0.999994302332707	16.302098395829205	16.302092692795934
8	0.0	2	exact	hop up r=1	0.3702408788783661	0.0	NaN	16.302092692795934	16.302092692795934
8	0.0	2	UHF	hop up r=1	0.3702408788783661	-0.06459148852353086	NaN	11.412822966433566	16.302092692795934
8	0.0	2	UHFsym	hop up r=1	0.3702408788783661	-0.06459148852353042	NaN	11.41282296643361	16.302092692795934
8	0.0	3	chi2	n	0.9999999999983601	-1.6401324742787438e-12	0.3492286746761149	0.9999999999891768	0.9999999999988709
8	0.0	3	chi4	n	0.9999999999983601	-6.024235554846769e-10	0.7090574719632964	0.9999999989168361	0.9999999999988709
8	0.0	3	chi8	n	0.9999999999983601	2.821156641630296e-10	0.9910999615936822	1.000000000043724	0.9999999999988709
8	0.0	3	chi16	n	0.9999999999983601	2.728045567224058e-10	0.9994216301235046	0.9999999999938315	0.9999999999988709
8	0.0	3	chi32	n	0.9999999999983601	4.518507790152171e-11	0.999994302332707	1.0000000000292943	0.9999999999988709
8	0.0	3	exact	n	0.9999999999983601	0.0	NaN	0.9999999999988709	0.9999999999988709
8	0.0	3	UHF	n	0.9999999999983601	-1.6405765634885938e-12	NaN	0.021071943024319337	0.9999999999988709
8	0.0	3	UHFsym	n	0.9999999999983601	-1.6407986080935189e-12	NaN	1.0000000000000007	0.9999999999988709
8	0.0	3	chi2	Sz	5.397696178910394e-13	-3.265408776709222e-12	0.3492286746761149	1.0000000000152849	1.0000000000015852
8	0.0	3	chi4	Sz	5.397696178910394e-13	-3.280582125397835e-10	0.7090574719632964	1.0000000015333672	1.0000000000015852
8	0.0	3	chi8	Sz	5.397696178910394e-13	-8.736379675244876e-12	0.9910999615936822	0.9999999999364527	1.0000000000015852
8	0.0	3	chi16	Sz	5.397696178910394e-13	-2.5466941055984904e-11	0.9994216301235046	1.000000000006965	1.0000000000015852
8	0.0	3	chi32	Sz	5.397696178910394e-13	6.770584093374055e-12	0.999994302332707	0.9999999999583363	1.0000000000015852
8	0.0	3	exact	Sz	5.397696178910394e-13	0.0	NaN	1.0000000000015852	1.0000000000015852
8	0.0	3	UHF	Sz	5.397696178910394e-13	-0.3855545936468173	NaN	0.03171071734248647	1.0000000000015852
8	0.0	3	UHFsym	Sz	5.397696178910394e-13	5.397583421884455e-13	NaN	1.0000000000000002	1.0000000000015852
8	0.0	3	chi2	DoubleOcc	0.09785017708886296	0.09785017708886296	0.3492286746761149	2.2972491664649533	28.67401279867719
8	0.0	3	chi4	DoubleOcc	0.09785017708886296	0.013358243197492875	0.7090574719632964	23.56965118462267	28.67401279867719
8	0.0	3	chi8	DoubleOcc	0.09785017708886296	-0.00038574828712842346	0.9910999615936822	28.671377558642185	28.67401279867719
8	0.0	3	chi16	DoubleOcc	0.09785017708886296	4.467059445273369e-5	0.9994216301235046	28.673658121398223	28.67401279867719
8	0.0	3	chi32	DoubleOcc	0.09785017708886296	4.0052881125629547e-7	0.999994302332707	28.674010227962565	28.67401279867719
8	0.0	3	exact	DoubleOcc	0.09785017708886296	0.0	NaN	28.67401279867719	28.67401279867719
8	0.0	3	UHF	DoubleOcc	0.09785017708886296	-0.0034974782285587813	NaN	1.1971394412955132	28.67401279867719
8	0.0	3	UHFsym	DoubleOcc	0.09785017708886296	-0.0034974782285588923	NaN	28.28203542882569	28.67401279867719
8	0.0	3	chi2	ZZ onsite	-0.6085992916412675	0.39140070835873275	0.3492286746761149	2.359383628763264	53.09127723590878
8	0.0	3	chi4	ZZ onsite	-0.6085992916412675	0.05343297399481928	0.7090574719632964	37.98561743925057	53.09127723590878
8	0.0	3	chi8	ZZ onsite	-0.6085992916412675	-0.0015429937127450222	0.9910999615936822	53.06807748938201	53.09127723590878
8	0.0	3	chi16	ZZ onsite	-0.6085992916412675	0.00017868183220248746	0.9994216301235046	53.09166979695599	53.09127723590878
8	0.0	3	chi32	ZZ onsite	-0.6085992916412675	1.602024875646535e-6	0.999994302332707	53.09128287204371	53.09127723590878
8	0.0	3	exact	ZZ onsite	-0.6085992916412675	0.0	NaN	53.09127723590878	53.09127723590878
8	0.0	3	UHF	ZZ onsite	-0.6085992916412675	-0.01398991291095264	NaN	51.623410784231574	53.09127723590878
8	0.0	3	UHFsym	ZZ onsite	-0.6085992916412675	-0.013989912910953084	NaN	51.62341078423149	53.09127723590878
8	0.0	3	chi2	ZZ up-up r=1	-0.7025056489987627	0.29749435100123756	0.3492286746761149	5.660936648264453	89.94522534332161
8	0.0	3	chi4	ZZ up-up r=1	-0.7025056489987627	0.14815799989608724	0.7090574719632964	19.960093789445168	89.94522534332161
8	0.0	3	chi8	ZZ up-up r=1	-0.7025056489987627	-0.00995576953468924	0.9910999615936822	86.28033715251374	89.94522534332161
8	0.0	3	chi16	ZZ up-up r=1	-0.7025056489987627	-0.0030273050584574968	0.9994216301235046	89.1243255115488	89.94522534332161
8	0.0	3	chi32	ZZ up-up r=1	-0.7025056489987627	2.1850058407046902e-7	0.999994302332707	89.94527462762348	89.94522534332161
8	0.0	3	exact	ZZ up-up r=1	-0.7025056489987627	0.0	NaN	89.94522534332161	89.94522534332161
8	0.0	3	UHF	ZZ up-up r=1	-0.7025056489987627	0.08344415529418747	NaN	44.50963039573773	89.94522534332161
8	0.0	3	UHFsym	ZZ up-up r=1	-0.7025056489987627	-0.311890859632387	NaN	4.742253554774904	89.94522534332161
8	0.0	3	chi2	SzSz r=1	-0.1478593746301876	0.10214062536981244	0.3492286746761149	2.024861378928573	53.80301501270825
8	0.0	3	chi4	SzSz r=1	-0.1478593746301876	0.048791679960268064	0.7090574719632964	7.617255781039313	53.80301501270825
8	0.0	3	chi8	SzSz r=1	-0.1478593746301876	-0.002267762075884916	0.9910999615936822	53.20959884853679	53.80301501270825
8	0.0	3	chi16	SzSz r=1	-0.1478593746301876	-0.000507084751576875	0.9994216301235046	53.80908839663661	53.80301501270825
8	0.0	3	chi32	SzSz r=1	-0.1478593746301876	-5.723357442422028e-7	0.999994302332707	53.80334866879943	53.80301501270825
8	0.0	3	exact	SzSz r=1	-0.1478593746301876	0.0	NaN	53.80301501270825	53.80301501270825
8	0.0	3	UHF	SzSz r=1	-0.1478593746301876	0.024500618809178337	NaN	21.284290075693065	53.80301501270825
8	0.0	3	UHFsym	SzSz r=1	-0.1478593746301876	-0.07433313492246424	NaN	3.8519249455579905	53.80301501270825
8	0.0	3	chi2	hop up r=1	0.5891219491580344	0.5891219491580344	0.3492286746761149	1.0	50.63285279606839
8	0.0	3	chi4	hop up r=1	0.5891219491580344	-0.06796154487336603	0.7090574719632964	29.81029387298192	50.63285279606839
8	0.0	3	chi8	hop up r=1	0.5891219491580344	0.005904554441764187	0.9910999615936822	50.528928348940134	50.63285279606839
8	0.0	3	chi16	hop up r=1	0.5891219491580344	0.0010680268074292343	0.9994216301235046	50.651648576550464	50.63285279606839
8	0.0	3	chi32	hop up r=1	0.5891219491580344	-1.2775992476177223e-6	0.999994302332707	50.63282036956332	50.63285279606839
8	0.0	3	exact	hop up r=1	0.5891219491580344	0.0	NaN	50.63285279606839	50.63285279606839
8	0.0	3	UHF	hop up r=1	0.5891219491580344	0.14978192017027425	NaN	12.193789022170957	50.63285279606839
8	0.0	3	UHFsym	hop up r=1	0.5891219491580344	0.14978192017027625	NaN	12.193789022170701	50.63285279606839
8	0.0	4	chi2	n	0.9999999999951111	-4.888867088936877e-12	0.3492286746761149	1.0000000000027305	0.9999999999919607
8	0.0	4	chi4	n	0.9999999999951111	1.5330181568629087e-11	0.7090574719632964	0.9999999999927994	0.9999999999919607
8	0.0	4	chi8	n	0.9999999999951111	3.533473513783747e-11	0.9910999615936822	0.9999999999277566	0.9999999999919607
8	0.0	4	chi16	n	0.9999999999951111	-2.50849341298931e-11	0.9994216301235046	1.0000000000342415	0.9999999999919607
8	0.0	4	chi32	n	0.9999999999951111	-4.2232883856740955e-13	0.999994302332707	0.9999999999929226	0.9999999999919607
8	0.0	4	exact	n	0.9999999999951111	0.0	NaN	0.9999999999919607	0.9999999999919607
8	0.0	4	UHF	n	0.9999999999951111	-4.8864245982827015e-12	NaN	0.02020154250232128	0.9999999999919607
8	0.0	4	UHFsym	n	0.9999999999951111	-4.8864245982827015e-12	NaN	0.9999999999999984	0.9999999999919607
8	0.0	4	chi2	Sz	-4.782702012207096e-13	3.326894315591744e-12	0.3492286746761149	1.0000000000054787	1.0000000000025357
8	0.0	4	chi4	Sz	-4.782702012207096e-13	3.7837732946854885e-11	0.7090574719632964	1.0000000000628073	1.0000000000025357
8	0.0	4	chi8	Sz	-4.782702012207096e-13	-5.039742928536484e-12	0.9910999615936822	1.0000000000086284	1.0000000000025357
8	0.0	4	chi16	Sz	-4.782702012207096e-13	-1.0262068972366478e-12	0.9994216301235046	0.9999999999915812	1.0000000000025357
8	0.0	4	chi32	Sz	-4.782702012207096e-13	3.2981256614661447e-13	0.999994302332707	1.0000000000028508	1.0000000000025357
8	0.0	4	exact	Sz	-4.782702012207096e-13	0.0	NaN	1.0000000000025357	1.0000000000025357
8	0.0	4	UHF	Sz	-4.782702012207096e-13	0.38446574946242273	NaN	0.029745480832164967	1.0000000000025357
8	0.0	4	UHFsym	Sz	-4.782702012207096e-13	-4.782333383468451e-13	NaN	1.000000000000001	1.0000000000025357
8	0.0	4	chi2	DoubleOcc	0.10006892733917214	0.10006892733917214	0.3492286746761149	2.137508248288944	33.07969767920699
8	0.0	4	chi4	DoubleOcc	0.10006892733917214	0.008499167078370257	0.7090574719632964	29.719486274258927	33.07969767920699
8	0.0	4	chi8	DoubleOcc	0.10006892733917214	-0.0006125586477554179	0.9910999615936822	33.084406264198876	33.07969767920699
8	0.0	4	chi16	DoubleOcc	0.10006892733917214	6.025578939775067e-5	0.9994216301235046	33.07731098147369	33.07969767920699
8	0.0	4	chi32	DoubleOcc	0.10006892733917214	-1.9342364404317802e-6	0.999994302332707	33.07976859084663	33.07969767920699
8	0.0	4	exact	DoubleOcc	0.10006892733917214	0.0	NaN	33.07969767920699	33.07969767920699
8	0.0	4	UHF	DoubleOcc	0.10006892733917214	-0.002117160150756442	NaN	1.2790455636434113	33.07969767920699
8	0.0	4	UHFsym	DoubleOcc	0.10006892733917214	-0.002117160150756331	NaN	32.94535857381313	33.07969767920699
8	0.0	4	chi2	ZZ onsite	-0.5997242906335326	0.4002757093664674	0.3492286746761149	2.204901629707404	53.12095546195351
8	0.0	4	chi4	ZZ onsite	-0.5997242906335326	0.03399666828282133	0.7090574719632964	45.76595885111988	53.12095546195351
8	0.0	4	chi8	ZZ onsite	-0.5997242906335326	-0.002450234661691697	0.9910999615936822	53.05037459363637	53.12095546195351
8	0.0	4	chi16	ZZ onsite	-0.5997242906335326	0.00024102320776242525	0.9994216301235046	53.122925152462116	53.12095546195351
8	0.0	4	chi32	ZZ onsite	-0.5997242906335326	-7.736944916070243e-6	0.999994302332707	53.12087745289092	53.12095546195351
8	0.0	4	exact	ZZ onsite	-0.5997242906335326	0.0	NaN	53.12095546195351	53.12095546195351
8	0.0	4	UHF	ZZ onsite	-0.5997242906335326	-0.008468640593251808	NaN	52.49270929859383	53.12095546195351
8	0.0	4	UHFsym	ZZ onsite	-0.5997242906335326	-0.008468640593251364	NaN	52.49270929859392	53.12095546195351
8	0.0	4	chi2	ZZ up-up r=1	-0.343511097144505	-0.03991757973648391	0.3492286746761149	11.870018760132856	14.4286083111779
8	0.0	4	chi4	ZZ up-up r=1	-0.343511097144505	-0.30287210249855107	0.7090574719632964	1.2575077402637596	14.4286083111779
8	0.0	4	chi8	ZZ up-up r=1	-0.343511097144505	-0.0016470944983955071	0.9910999615936822	14.401266115472614	14.4286083111779
8	0.0	4	chi16	ZZ up-up r=1	-0.343511097144505	-0.0004091128568229352	0.9994216301235046	14.422617524787334	14.4286083111779
8	0.0	4	chi32	ZZ up-up r=1	-0.343511097144505	-1.1217371869487458e-5	0.999994302332707	14.428451131645646	14.4286083111779
8	0.0	4	exact	ZZ up-up r=1	-0.343511097144505	0.0	NaN	14.4286083111779	14.4286083111779
8	0.0	4	UHF	ZZ up-up r=1	-0.343511097144505	0.44021343586746786	NaN	0.6534902495692687	14.4286083111779
8	0.0	4	UHFsym	ZZ up-up r=1	-0.343511097144505	0.04599488599933199	NaN	12.123174462998843	14.4286083111779
8	0.0	4	chi2	SzSz r=1	-0.06980259492960714	0.006095784422398137	0.3492286746761149	7.563297337901654	9.562789208902775
8	0.0	4	chi4	SzSz r=1	-0.06980259492960714	-0.06980259492960714	0.7090574719632964	1.0143413532109828	9.562789208902775
8	0.0	4	chi8	SzSz r=1	-0.06980259492960714	6.105015250819357e-5	0.9910999615936822	9.565543782545253	9.562789208902775
8	0.0	4	chi16	SzSz r=1	-0.06980259492960714	-8.858168501851837e-5	0.9994216301235046	9.56871262688599	9.562789208902775
8	0.0	4	chi32	SzSz r=1	-0.06980259492960714	-9.515011272803742e-6	0.999994302332707	9.564027864706066	9.562789208902775
8	0.0	4	exact	SzSz r=1	-0.06980259492960714	0.0	NaN	9.562789208902775	9.562789208902775
8	0.0	4	UHF	SzSz r=1	-0.06980259492960714	0.10206992795191844	NaN	0.4584503164374963	9.562789208902775
8	0.0	4	UHFsym	SzSz r=1	-0.06980259492960714	0.0035152904848848865	NaN	8.922195732503717	9.562789208902775
8	0.0	4	chi2	hop up r=1	0.39097164277894036	0.39097164277894036	0.3492286746761149	1.0	20.023156010564765
8	0.0	4	chi4	hop up r=1	0.39097164277894036	0.13330368337695264	0.7090574719632964	6.4421912267705475	20.023156010564765
8	0.0	4	chi8	hop up r=1	0.39097164277894036	0.002717423348740755	0.9910999615936822	20.06840176546865	20.023156010564765
8	0.0	4	chi16	hop up r=1	0.39097164277894036	0.0001652361797555013	0.9994216301235046	20.026978012476842	20.023156010564765
8	0.0	4	chi32	hop up r=1	0.39097164277894036	1.466707797709299e-5	0.999994302332707	20.023500845246392	20.023156010564765
8	0.0	4	exact	hop up r=1	0.39097164277894036	0.0	NaN	20.023156010564765	20.023156010564765
8	0.0	4	UHF	hop up r=1	0.39097164277894036	-0.0477411140127198	NaN	14.86889650306177	20.023156010564765
8	0.0	4	UHFsym	hop up r=1	0.39097164277894036	-0.04774111401271891	NaN	14.868896503061906	20.023156010564765
8	0.0	5	chi2	n	0.9999999999982246	-1.7755796832830129e-12	0.3492286746761149	1.0000000000019842	0.9999999999997777
8	0.0	5	chi4	n	0.9999999999982246	-9.235490150416581e-11	0.7090574719632964	0.9999999998961691	0.9999999999997777
8	0.0	5	chi8	n	0.9999999999982246	4.218736471273132e-12	0.9910999615936822	0.999999999999973	0.9999999999997777
8	0.0	5	chi16	n	0.9999999999982246	2.0756174556879614e-11	0.9994216301235046	1.000000000026611	0.9999999999997777
8	0.0	5	chi32	n	0.9999999999982246	4.072631121232462e-12	0.999994302332707	1.000000000005456	0.9999999999997777
8	0.0	5	exact	n	0.9999999999982246	0.0	NaN	0.9999999999997777	0.9999999999997777
8	0.0	5	UHF	n	0.9999999999982246	-1.7741363933510002e-12	NaN	0.018875879802694746	0.9999999999997777
8	0.0	5	UHFsym	n	0.9999999999982246	-1.7742474156534627e-12	NaN	1.000000000000001	0.9999999999997777
8	0.0	5	chi2	Sz	-2.0792742527753205e-12	-3.6775790746013115e-12	0.3492286746761149	1.0000000000006095	0.9999999999998141
8	0.0	5	chi4	Sz	-2.0792742527753205e-12	-1.5328828484317825e-11	0.7090574719632964	0.9999999999741088	0.9999999999998141
8	0.0	5	chi8	Sz	-2.0792742527753205e-12	4.355862892602147e-12	0.9910999615936822	0.9999999999995945	0.9999999999998141
8	0.0	5	chi16	Sz	-2.0792742527753205e-12	5.854830509299802e-13	0.9994216301235046	1.000000000006681	0.9999999999998141
8	0.0	5	chi32	Sz	-2.0792742527753205e-12	-2.186723024877324e-13	0.999994302332707	1.0000000000012883	0.9999999999998141
8	0.0	5	exact	Sz	-2.0792742527753205e-12	0.0	NaN	0.9999999999998141	0.9999999999998141
8	0.0	5	UHF	Sz	-2.0792742527753205e-12	-0.38446574946494955	NaN	0.027881041474966287	0.9999999999998141
8	0.0	5	UHFsym	Sz	-2.0792742527753205e-12	-2.0792660128388096e-12	NaN	1.0000000000000002	0.9999999999998141
8	0.0	5	chi2	DoubleOcc	0.10006892734624856	0.10006892734624856	0.3492286746761149	2.1453689691650255	36.97007844018723
8	0.0	5	chi4	DoubleOcc	0.10006892734624856	0.014694892560973616	0.7090574719632964	27.069481089451717	36.97007844018723
8	0.0	5	chi8	DoubleOcc	0.10006892734624856	-1.2344217124732326e-5	0.9910999615936822	36.970641105252696	36.97007844018723
8	0.0	5	chi16	DoubleOcc	0.10006892734624856	5.096897822398638e-5	0.9994216301235046	36.96756351795223	36.97007844018723
8	0.0	5	chi32	DoubleOcc	0.10006892734624856	-2.0727089045935454e-6	0.999994302332707	36.97017418181756	36.97007844018723
8	0.0	5	exact	DoubleOcc	0.10006892734624856	0.0	NaN	36.97007844018723	36.97007844018723
8	0.0	5	UHF	DoubleOcc	0.10006892734624856	-0.0021171601437043885	NaN	1.378939089970368	36.97007844018723
8	0.0	5	UHFsym	DoubleOcc	0.10006892734624856	-0.0021171601437043885	NaN	36.802348966040526	36.97007844018723
8	0.0	5	chi2	ZZ onsite	-0.5997242906114535	0.40027570938854673	0.3492286746761149	2.1263386714275	60.97289094980434
8	0.0	5	chi4	ZZ onsite	-0.5997242906114535	0.05877957042860493	0.7090574719632964	36.535713194553054	60.97289094980434
8	0.0	5	chi8	ZZ onsite	-0.5997242906114535	-4.9376876937734515e-5	0.9910999615936822	60.97719258277733	60.97289094980434
8	0.0	5	chi16	ZZ onsite	-0.5997242906114535	0.00020387587138537278	0.9994216301235046	60.95460387358529	60.97289094980434
8	0.0	5	chi32	ZZ onsite	-0.5997242906114535	-8.290843762637223e-6	0.999994302332707	60.973616705272484	60.97289094980434
8	0.0	5	exact	ZZ onsite	-0.5997242906114535	0.0	NaN	60.97289094980434	60.97289094980434
8	0.0	5	UHF	ZZ onsite	-0.5997242906114535	-0.008468640571267505	NaN	60.975299051960064	60.97289094980434
8	0.0	5	UHFsym	ZZ onsite	-0.5997242906114535	-0.008468640571267283	NaN	60.975299051960086	60.97289094980434
8	0.0	5	chi2	ZZ up-up r=1	-0.7025056481297685	0.29749435187023177	0.3492286746761149	5.090898973907662	90.86132819539459
8	0.0	5	chi4	ZZ up-up r=1	-0.7025056481297685	0.1449965394514552	0.7090574719632964	17.708880390337598	90.86132819539459
8	0.0	5	chi8	ZZ up-up r=1	-0.7025056481297685	-0.010034542128096624	0.9910999615936822	90.7507306181262	90.86132819539459
8	0.0	5	chi16	ZZ up-up r=1	-0.7025056481297685	-0.0030272947592187016	0.9994216301235046	91.18477401931897	90.86132819539459
8	0.0	5	chi32	ZZ up-up r=1	-0.7025056481297685	1.1598901967779796e-6	0.999994302332707	90.86114580754759	90.86132819539459
8	0.0	5	exact	ZZ up-up r=1	-0.7025056481297685	0.0	NaN	90.86132819539459	90.86132819539459
8	0.0	5	UHF	ZZ up-up r=1	-0.7025056481297685	0.08344415616309675	NaN	37.40096347614781	90.86132819539459
8	0.0	5	UHFsym	ZZ up-up r=1	-0.7025056481297685	-0.3118908587633572	NaN	4.934801885773376	90.86132819539459
8	0.0	5	chi2	SzSz r=1	-0.14785937467545981	0.10214062532454024	0.3492286746761149	2.0104989493960983	55.23808305516663
8	0.0	5	chi4	SzSz r=1	-0.14785937467545981	0.04871851559422927	0.7090574719632964	7.478739938028907	55.23808305516663
8	0.0	5	chi8	SzSz r=1	-0.14785937467545981	-0.0023490220780031656	0.9910999615936822	54.5550005809667	55.23808305516663
8	0.0	5	chi16	SzSz r=1	-0.14785937467545981	-0.000504745395852435	0.9994216301235046	55.30737328296159	55.23808305516663
8	0.0	5	chi32	SzSz r=1	-0.14785937467545981	-6.599456181255459e-7	0.999994302332707	55.238140412288764	55.23808305516663
8	0.0	5	exact	SzSz r=1	-0.14785937467545981	0.0	NaN	55.23808305516663	55.23808305516663
8	0.0	5	UHF	SzSz r=1	-0.14785937467545981	0.024500618763876075	NaN	21.329768767318402	55.23808305516663
8	0.0	5	UHFsym	SzSz r=1	-0.14785937467545981	-0.07433313496773888	NaN	3.8477581930289664	55.23808305516663
8	0.0	5	chi2	hop up r=1	0.5891219490305036	0.5891219490305036	0.3492286746761149	1.0	53.75378464050273
8	0.0	5	chi4	hop up r=1	0.5891219490305036	-0.06458046824069241	0.7090574719632964	32.60091452171395	53.75378464050273
8	0.0	5	chi8	hop up r=1	0.5891219490305036	0.005889237338030373	0.9910999615936822	53.536479792003824	53.75378464050273
8	0.0	5	chi16	hop up r=1	0.5891219490305036	0.0010854447695726188	0.9994216301235046	53.75627311747865	53.75378464050273
8	0.0	5	chi32	hop up r=1	0.5891219490305036	4.12321648834979e-6	0.999994302332707	53.75383060622845	53.75378464050273
